CUST_ID,segment,persona,assignment_margin,distance_to_centroid,confident,model_version,assignment_agreement
C10378,1,High-Spend Transactor,0.3863,3.2096,True,1.0.0,0.575
C10379,1,High-Spend Transactor,0.0008,5.1707,False,1.0.0,0.225
C10380,0,Cash-Advance Reliant,0.5351,2.8557,True,1.0.0,0.45
C10381,0,Cash-Advance Reliant,0.4681,3.2385,True,1.0.0,0.45
C10382,1,High-Spend Transactor,0.2289,4.6715,True,1.0.0,0.575
C10383,2,Revolving Borrower,0.5124,3.221,True,1.0.0,0.475
C10384,0,Cash-Advance Reliant,0.304,6.0489,True,1.0.0,0.45
C10385,1,High-Spend Transactor,0.2034,4.0803,True,1.0.0,0.575
C10386,1,High-Spend Transactor,0.1242,4.377,False,1.0.0,0.575
C10387,1,High-Spend Transactor,0.3141,4.1792,True,1.0.0,0.575
C10388,2,Revolving Borrower,0.0801,5.2523,False,1.0.0,0.475
C10389,1,High-Spend Transactor,0.5298,2.8839,True,1.0.0,0.575
C10390,1,High-Spend Transactor,0.4474,3.0943,True,1.0.0,0.575
C10391,0,Cash-Advance Reliant,0.7121,1.795,True,1.0.0,0.45
C10392,2,Revolving Borrower,0.0968,4.0364,False,1.0.0,0.45
C10393,0,Cash-Advance Reliant,0.7372,1.6019,True,1.0.0,0.45
C10395,2,Revolving Borrower,0.1385,3.4067,False,1.0.0,0.45
C10396,1,High-Spend Transactor,0.1837,4.8357,True,1.0.0,0.575
C10397,1,High-Spend Transactor,0.2425,4.4315,True,1.0.0,0.575
C10398,0,Cash-Advance Reliant,0.4351,2.8716,True,1.0.0,0.45
C10399,1,High-Spend Transactor,0.0482,4.818,False,1.0.0,0.575
C10400,0,Cash-Advance Reliant,0.4291,3.8232,True,1.0.0,0.45
C10402,1,High-Spend Transactor,0.5333,2.7823,True,1.0.0,0.575
C10403,1,High-Spend Transactor,0.561,2.3553,True,1.0.0,0.575
C10404,1,High-Spend Transactor,0.2903,3.7859,True,1.0.0,0.575
C10405,1,High-Spend Transactor,0.2802,3.4659,True,1.0.0,0.575
C10406,2,Revolving Borrower,0.2762,2.7171,True,1.0.0,0.475
C10407,2,Revolving Borrower,0.3956,4.88,True,1.0.0,0.475
C10408,1,High-Spend Transactor,0.5525,2.4556,True,1.0.0,0.575
C10409,0,Cash-Advance Reliant,0.7173,1.6962,True,1.0.0,0.45
C10410,1,High-Spend Transactor,0.2167,3.3602,True,1.0.0,0.575
C10411,2,Revolving Borrower,0.2771,4.264,True,1.0.0,0.475
C10412,0,Cash-Advance Reliant,0.6022,2.4057,True,1.0.0,0.45
C10413,2,Revolving Borrower,0.7114,1.4859,True,1.0.0,0.475
C10414,1,High-Spend Transactor,0.587,1.8987,True,1.0.0,0.575
C10415,1,High-Spend Transactor,0.1921,3.9404,True,1.0.0,0.575
C10416,2,Revolving Borrower,0.5739,2.6644,True,1.0.0,0.475
C10417,1,High-Spend Transactor,0.4331,3.0257,True,1.0.0,0.575
C10419,0,Cash-Advance Reliant,0.3558,4.9864,True,1.0.0,0.45
C10420,1,High-Spend Transactor,0.2255,3.1228,True,1.0.0,0.575
C10421,1,High-Spend Transactor,0.2627,5.8551,True,1.0.0,0.575
C10422,0,Cash-Advance Reliant,0.6918,1.9062,True,1.0.0,0.45
C10423,0,Cash-Advance Reliant,0.6645,1.9662,True,1.0.0,0.45
C10424,1,High-Spend Transactor,0.4139,3.5971,True,1.0.0,0.575
C10425,0,Cash-Advance Reliant,0.8301,0.9864,True,1.0.0,0.45
C10426,1,High-Spend Transactor,0.5092,2.6768,True,1.0.0,0.575
C10427,1,High-Spend Transactor,0.2344,6.8747,True,1.0.0,0.575
C10428,2,Revolving Borrower,0.0836,3.6284,False,1.0.0,0.425
C10429,1,High-Spend Transactor,0.5428,2.42,True,1.0.0,0.575
C10430,1,High-Spend Transactor,0.2864,3.7283,True,1.0.0,0.575
C10431,2,Revolving Borrower,0.0039,5.53,False,1.0.0,0.3
C10432,2,Revolving Borrower,0.052,4.6342,False,1.0.0,0.425
C10433,1,High-Spend Transactor,0.5337,2.7569,True,1.0.0,0.575
C10434,2,Revolving Borrower,0.5973,2.2241,True,1.0.0,0.475
C10435,2,Revolving Borrower,0.2541,2.6871,True,1.0.0,0.475
C10436,0,Cash-Advance Reliant,0.7211,1.7401,True,1.0.0,0.45
C10437,0,Cash-Advance Reliant,0.3779,4.7594,True,1.0.0,0.45
C10438,2,Revolving Borrower,0.0166,5.1912,False,1.0.0,0.225
C10439,2,Revolving Borrower,0.3689,3.7029,True,1.0.0,0.475
C10441,2,Revolving Borrower,0.7705,1.1515,True,1.0.0,0.475
C10442,0,Cash-Advance Reliant,0.7666,1.4213,True,1.0.0,0.45
C10443,0,Cash-Advance Reliant,0.6508,2.1919,True,1.0.0,0.45
C10444,0,Cash-Advance Reliant,0.1321,3.6648,False,1.0.0,0.45
C10445,0,Cash-Advance Reliant,0.5405,2.829,True,1.0.0,0.45
C10446,0,Cash-Advance Reliant,0.6831,1.7526,True,1.0.0,0.45
C10447,2,Revolving Borrower,0.3999,3.5291,True,1.0.0,0.475
C10448,1,High-Spend Transactor,0.3905,3.4743,True,1.0.0,0.575
C10449,0,Cash-Advance Reliant,0.6277,2.1923,True,1.0.0,0.45
C10450,0,Cash-Advance Reliant,0.7022,1.8486,True,1.0.0,0.45
C10451,2,Revolving Borrower,0.1166,3.9031,False,1.0.0,0.45
C10452,2,Revolving Borrower,0.3447,3.3828,True,1.0.0,0.475
C10453,2,Revolving Borrower,0.4753,2.3939,True,1.0.0,0.475
C10454,0,Cash-Advance Reliant,0.7696,1.4161,True,1.0.0,0.45
C10455,2,Revolving Borrower,0.4948,2.6848,True,1.0.0,0.475
C10456,1,High-Spend Transactor,0.4448,3.6291,True,1.0.0,0.575
C10457,0,Cash-Advance Reliant,0.5627,2.567,True,1.0.0,0.45
C10458,0,Cash-Advance Reliant,0.8414,0.9606,True,1.0.0,0.45
C10459,1,High-Spend Transactor,0.6037,1.895,True,1.0.0,0.575
C10460,1,High-Spend Transactor,0.0742,4.4257,False,1.0.0,0.525
C10461,2,Revolving Borrower,0.6136,2.123,True,1.0.0,0.475
C10462,1,High-Spend Transactor,0.4373,2.6529,True,1.0.0,0.575
C10463,1,High-Spend Transactor,0.3845,4.1591,True,1.0.0,0.575
C10466,0,Cash-Advance Reliant,0.699,1.9101,True,1.0.0,0.45
C10467,1,High-Spend Transactor,0.6415,2.2004,True,1.0.0,0.575
C10468,1,High-Spend Transactor,0.2109,3.6923,True,1.0.0,0.575
C10469,1,High-Spend Transactor,0.0244,4.7272,False,1.0.0,0.55
C10470,2,Revolving Borrower,0.4931,2.9076,True,1.0.0,0.475
C10471,2,Revolving Borrower,0.3535,3.4033,True,1.0.0,0.45
C10472,2,Revolving Borrower,0.4728,2.8342,True,1.0.0,0.475
C10473,1,High-Spend Transactor,0.5728,2.4729,True,1.0.0,0.575
C10474,1,High-Spend Transactor,0.4837,3.1715,True,1.0.0,0.575
C10475,1,High-Spend Transactor,0.5344,2.1889,True,1.0.0,0.575
C10476,2,Revolving Borrower,0.1417,3.3602,False,1.0.0,0.475
C10477,2,Revolving Borrower,0.2741,3.8752,True,1.0.0,0.475
C10478,1,High-Spend Transactor,0.4051,2.7196,True,1.0.0,0.575
C10480,1,High-Spend Transactor,0.3699,3.6488,True,1.0.0,0.575
C10481,1,High-Spend Transactor,0.4047,2.4968,True,1.0.0,0.575
C10482,2,Revolving Borrower,0.4581,2.0848,True,1.0.0,0.475
C10483,0,Cash-Advance Reliant,0.7597,1.4833,True,1.0.0,0.45
C10484,0,Cash-Advance Reliant,0.6578,2.0612,True,1.0.0,0.45
C10485,1,High-Spend Transactor,0.2025,3.2724,True,1.0.0,0.575
C10486,1,High-Spend Transactor,0.1316,4.1956,False,1.0.0,0.575
C10487,2,Revolving Borrower,0.535,3.2465,True,1.0.0,0.475
C10488,1,High-Spend Transactor,0.3493,4.0243,True,1.0.0,0.575
C10489,2,Revolving Borrower,0.0969,4.331,False,1.0.0,0.45
C10490,0,Cash-Advance Reliant,0.7051,1.7654,True,1.0.0,0.45
C10491,1,High-Spend Transactor,0.1405,3.6679,False,1.0.0,0.575
C10492,0,Cash-Advance Reliant,0.7393,1.5905,True,1.0.0,0.45
C10493,1,High-Spend Transactor,0.2783,4.0687,True,1.0.0,0.575
C10494,1,High-Spend Transactor,0.1676,4.0649,True,1.0.0,0.575
C10495,2,Revolving Borrower,0.7078,1.6726,True,1.0.0,0.475
C10497,1,High-Spend Transactor,0.2858,4.7332,True,1.0.0,0.575
C10498,0,Cash-Advance Reliant,0.7398,1.5816,True,1.0.0,0.45
C10501,1,High-Spend Transactor,0.245,3.9517,True,1.0.0,0.575
C10502,1,High-Spend Transactor,0.5119,3.2042,True,1.0.0,0.575
C10503,1,High-Spend Transactor,0.3651,3.4032,True,1.0.0,0.575
C10504,0,Cash-Advance Reliant,0.3611,4.8785,True,1.0.0,0.45
C10505,0,Cash-Advance Reliant,0.737,1.7271,True,1.0.0,0.45
C10506,1,High-Spend Transactor,0.3994,3.225,True,1.0.0,0.575
C10507,1,High-Spend Transactor,0.2371,4.8306,True,1.0.0,0.575
C10508,0,Cash-Advance Reliant,0.6477,2.1523,True,1.0.0,0.45
C10509,1,High-Spend Transactor,0.2822,4.2244,True,1.0.0,0.575
C10510,2,Revolving Borrower,0.0666,3.8856,False,1.0.0,0.425
C10511,1,High-Spend Transactor,0.432,3.4182,True,1.0.0,0.575
C10512,2,Revolving Borrower,0.5826,2.5674,True,1.0.0,0.475
C10513,0,Cash-Advance Reliant,0.4805,3.243,True,1.0.0,0.45
C10514,1,High-Spend Transactor,0.1788,4.991,True,1.0.0,0.575
C10515,2,Revolving Borrower,0.5058,1.9711,True,1.0.0,0.475
C10516,2,Revolving Borrower,0.7085,1.483,True,1.0.0,0.475
C10517,2,Revolving Borrower,0.073,4.4292,False,1.0.0,0.425
C10518,0,Cash-Advance Reliant,0.8126,1.1144,True,1.0.0,0.45
C10519,0,Cash-Advance Reliant,0.7308,1.6339,True,1.0.0,0.45
C10520,1,High-Spend Transactor,0.5274,2.966,True,1.0.0,0.575
C10521,1,High-Spend Transactor,0.1099,3.9823,False,1.0.0,0.575
C10522,2,Revolving Borrower,0.2611,2.6503,True,1.0.0,0.475
C10523,2,Revolving Borrower,0.1306,6.7411,False,1.0.0,0.475
C10524,1,High-Spend Transactor,0.4016,3.5112,True,1.0.0,0.575
C10525,1,High-Spend Transactor,0.379,2.7094,True,1.0.0,0.575
C10526,1,High-Spend Transactor,0.5069,3.0723,True,1.0.0,0.575
C10527,1,High-Spend Transactor,0.5737,2.7067,True,1.0.0,0.575
C10528,1,High-Spend Transactor,0.201,4.1065,True,1.0.0,0.575
C10529,1,High-Spend Transactor,0.0397,6.7475,False,1.0.0,0.55
C10530,0,Cash-Advance Reliant,0.6871,1.9052,True,1.0.0,0.45
C10532,2,Revolving Borrower,0.6607,1.978,True,1.0.0,0.475
C10533,1,High-Spend Transactor,0.5534,2.8313,True,1.0.0,0.575
C10534,1,High-Spend Transactor,0.0715,6.0566,False,1.0.0,0.575
C10535,2,Revolving Borrower,0.3187,3.4168,True,1.0.0,0.45
C10536,2,Revolving Borrower,0.6502,2.0839,True,1.0.0,0.475
C10537,1,High-Spend Transactor,0.2521,3.8873,True,1.0.0,0.575
C10538,1,High-Spend Transactor,0.4477,3.1174,True,1.0.0,0.575
C10539,0,Cash-Advance Reliant,0.8252,1.0646,True,1.0.0,0.45
C10540,0,Cash-Advance Reliant,0.281,6.4358,True,1.0.0,0.45
C10542,1,High-Spend Transactor,0.4572,3.4077,True,1.0.0,0.575
C10543,1,High-Spend Transactor,0.0849,5.2107,False,1.0.0,0.575
C10544,2,Revolving Borrower,0.3107,3.8276,True,1.0.0,0.45
C10545,2,Revolving Borrower,0.0133,4.6499,False,1.0.0,0.275
C10546,0,Cash-Advance Reliant,0.8362,1.0137,True,1.0.0,0.45
C10547,1,High-Spend Transactor,0.6278,1.8024,True,1.0.0,0.575
C10548,1,High-Spend Transactor,0.0455,4.4414,False,1.0.0,0.55
C10549,0,Cash-Advance Reliant,0.724,1.7338,True,1.0.0,0.45
C10550,2,Revolving Borrower,0.1775,3.7278,True,1.0.0,0.45
C10551,2,Revolving Borrower,0.2696,3.5648,True,1.0.0,0.475
C10552,1,High-Spend Transactor,0.6777,1.6923,True,1.0.0,0.575
C10553,2,Revolving Borrower,0.3789,3.4569,True,1.0.0,0.475
C10554,1,High-Spend Transactor,0.5564,2.5817,True,1.0.0,0.575
C10555,2,Revolving Borrower,0.513,2.3561,True,1.0.0,0.475
C10556,1,High-Spend Transactor,0.4687,2.5813,True,1.0.0,0.575
C10557,2,Revolving Borrower,0.78,1.0586,True,1.0.0,0.475
C10558,1,High-Spend Transactor,0.0784,4.4297,False,1.0.0,0.55
C10559,1,High-Spend Transactor,0.302,4.7622,True,1.0.0,0.575
C10560,1,High-Spend Transactor,0.1093,4.4552,False,1.0.0,0.55
C10561,2,Revolving Borrower,0.4422,3.3574,True,1.0.0,0.475
C10562,1,High-Spend Transactor,0.4073,3.9291,True,1.0.0,0.575
C10563,2,Revolving Borrower,0.5649,3.1167,True,1.0.0,0.475
C10564,2,Revolving Borrower,0.3912,3.0282,True,1.0.0,0.475
C10565,1,High-Spend Transactor,0.5122,3.0267,True,1.0.0,0.575
C10566,0,Cash-Advance Reliant,0.2984,2.7829,True,1.0.0,0.45
C10567,1,High-Spend Transactor,0.3998,3.7907,True,1.0.0,0.575
C10568,1,High-Spend Transactor,0.1652,5.2125,True,1.0.0,0.575
C10569,1,High-Spend Transactor,0.034,4.4625,False,1.0.0,0.55
C10570,1,High-Spend Transactor,0.2114,5.0427,True,1.0.0,0.575
C10571,1,High-Spend Transactor,0.3687,3.206,True,1.0.0,0.575
C10572,1,High-Spend Transactor,0.2484,4.6595,True,1.0.0,0.575
C10573,2,Revolving Borrower,0.1975,4.5865,True,1.0.0,0.475
C10574,2,Revolving Borrower,0.2219,6.8329,True,1.0.0,0.475
C10575,2,Revolving Borrower,0.5072,3.5145,True,1.0.0,0.475
C10576,2,Revolving Borrower,0.1562,4.2859,True,1.0.0,0.45
C10577,2,Revolving Borrower,0.4803,2.9028,True,1.0.0,0.475
C10578,2,Revolving Borrower,0.2407,4.6678,True,1.0.0,0.475
C10579,1,High-Spend Transactor,0.5327,2.4757,True,1.0.0,0.575
C10580,0,Cash-Advance Reliant,0.7098,1.7309,True,1.0.0,0.45
C10581,2,Revolving Borrower,0.6012,2.1453,True,1.0.0,0.475
C10582,0,Cash-Advance Reliant,0.6311,2.2029,True,1.0.0,0.45
C10583,0,Cash-Advance Reliant,0.2261,3.1224,True,1.0.0,0.45
C10584,1,High-Spend Transactor,0.1386,5.4214,False,1.0.0,0.575
C10585,0,Cash-Advance Reliant,0.7837,1.314,True,1.0.0,0.45
C10586,1,High-Spend Transactor,0.1201,5.5194,False,1.0.0,0.575
C10587,1,High-Spend Transactor,0.1275,5.4573,False,1.0.0,0.575
C10588,0,Cash-Advance Reliant,0.7829,1.3401,True,1.0.0,0.45
C10589,1,High-Spend Transactor,0.1142,4.9067,False,1.0.0,0.575
C10590,1,High-Spend Transactor,0.4639,3.3311,True,1.0.0,0.575
C10591,1,High-Spend Transactor,0.0275,5.8142,False,1.0.0,0.55
C10592,1,High-Spend Transactor,0.571,2.6333,True,1.0.0,0.575
C10593,2,Revolving Borrower,0.3612,3.2909,True,1.0.0,0.475
C10594,1,High-Spend Transactor,0.2134,3.8586,True,1.0.0,0.575
C10595,0,Cash-Advance Reliant,0.5525,2.8863,True,1.0.0,0.45
C10596,0,Cash-Advance Reliant,0.7517,1.4675,True,1.0.0,0.45
C10597,1,High-Spend Transactor,0.1622,7.4066,True,1.0.0,0.575
C10598,2,Revolving Borrower,0.0024,5.5211,False,1.0.0,0.15
C10599,1,High-Spend Transactor,0.5088,2.46,True,1.0.0,0.575
C10600,0,Cash-Advance Reliant,0.5498,2.7575,True,1.0.0,0.45
C10601,2,Revolving Borrower,0.587,2.4504,True,1.0.0,0.475
C10602,1,High-Spend Transactor,0.2295,3.81,True,1.0.0,0.575
C10603,1,High-Spend Transactor,0.3981,3.5797,True,1.0.0,0.575
C10604,0,Cash-Advance Reliant,0.6859,1.8692,True,1.0.0,0.45
C10605,1,High-Spend Transactor,0.3203,3.9321,True,1.0.0,0.575
C10606,0,Cash-Advance Reliant,0.5564,2.6409,True,1.0.0,0.45
C10607,0,Cash-Advance Reliant,0.645,2.1577,True,1.0.0,0.45
C10608,1,High-Spend Transactor,0.0419,5.4597,False,1.0.0,0.55
C10609,2,Revolving Borrower,0.4172,4.4158,True,1.0.0,0.475
C10610,1,High-Spend Transactor,0.2167,4.9907,True,1.0.0,0.575
C10611,1,High-Spend Transactor,0.0366,6.7247,False,1.0.0,0.55
C10612,1,High-Spend Transactor,0.6414,2.082,True,1.0.0,0.575
C10613,2,Revolving Borrower,0.6,2.592,True,1.0.0,0.475
C10615,1,High-Spend Transactor,0.286,3.0382,True,1.0.0,0.575
C10616,2,Revolving Borrower,0.0843,5.659,False,1.0.0,0.475
C10617,1,High-Spend Transactor,0.2191,3.8213,True,1.0.0,0.575
C10618,0,Cash-Advance Reliant,0.7438,1.4979,True,1.0.0,0.45
C10619,2,Revolving Borrower,0.2918,3.146,True,1.0.0,0.475
C10620,1,High-Spend Transactor,0.5145,3.2851,True,1.0.0,0.575
C10621,2,Revolving Borrower,0.0685,4.8092,False,1.0.0,0.45
C10622,1,High-Spend Transactor,0.0259,4.2044,False,1.0.0,0.55
C10623,2,Revolving Borrower,0.1979,3.3281,True,1.0.0,0.475
C10624,1,High-Spend Transactor,0.1538,4.0667,True,1.0.0,0.575
C10625,2,Revolving Borrower,0.3684,3.1212,True,1.0.0,0.45
C10626,0,Cash-Advance Reliant,0.7344,1.6376,True,1.0.0,0.45
C10627,0,Cash-Advance Reliant,0.5524,2.7643,True,1.0.0,0.45
C10628,1,High-Spend Transactor,0.6643,1.4967,True,1.0.0,0.575
C10629,1,High-Spend Transactor,0.2045,3.798,True,1.0.0,0.575
C10630,1,High-Spend Transactor,0.3592,4.0699,True,1.0.0,0.575
C10631,2,Revolving Borrower,0.1963,4.0913,True,1.0.0,0.45
C10632,1,High-Spend Transactor,0.5072,3.1075,True,1.0.0,0.575
C10633,2,Revolving Borrower,0.3254,3.4576,True,1.0.0,0.475
C10634,1,High-Spend Transactor,0.3714,2.7287,True,1.0.0,0.575
C10635,2,Revolving Borrower,0.4806,4.1043,True,1.0.0,0.475
C10636,0,Cash-Advance Reliant,0.1561,3.8046,True,1.0.0,0.45
C10637,1,High-Spend Transactor,0.5235,2.6585,True,1.0.0,0.575
C10638,2,Revolving Borrower,0.603,2.5562,True,1.0.0,0.475
C10639,0,Cash-Advance Reliant,0.5692,2.12,True,1.0.0,0.45
C10640,0,Cash-Advance Reliant,0.5081,3.059,True,1.0.0,0.45
C10641,1,High-Spend Transactor,0.1827,5.1654,True,1.0.0,0.575
C10642,2,Revolving Borrower,0.4079,2.9943,True,1.0.0,0.475
C10643,1,High-Spend Transactor,0.4932,3.4086,True,1.0.0,0.575
C10644,1,High-Spend Transactor,0.0378,4.8656,False,1.0.0,0.55
C10645,1,High-Spend Transactor,0.1442,5.2125,False,1.0.0,0.575
C10646,0,Cash-Advance Reliant,0.3519,4.3737,True,1.0.0,0.45
C10647,2,Revolving Borrower,0.4173,4.18,True,1.0.0,0.475
C10648,1,High-Spend Transactor,0.7044,1.7231,True,1.0.0,0.575
C10649,1,High-Spend Transactor,0.0257,5.3081,False,1.0.0,0.55
C10650,1,High-Spend Transactor,0.1214,4.2479,False,1.0.0,0.575
C10651,1,High-Spend Transactor,0.391,3.2518,True,1.0.0,0.6
C10652,2,Revolving Borrower,0.549,1.6059,True,1.0.0,0.475
C10653,2,Revolving Borrower,0.5008,3.1305,True,1.0.0,0.475
C10654,1,High-Spend Transactor,0.2123,4.8269,True,1.0.0,0.575
C10655,1,High-Spend Transactor,0.5073,2.6936,True,1.0.0,0.575
C10656,0,Cash-Advance Reliant,0.7965,1.1881,True,1.0.0,0.45
C10657,1,High-Spend Transactor,0.3773,4.1359,True,1.0.0,0.575
C10658,2,Revolving Borrower,0.6042,2.3532,True,1.0.0,0.475
C10659,2,Revolving Borrower,0.4866,3.7456,True,1.0.0,0.475
C10660,1,High-Spend Transactor,0.6115,2.2018,True,1.0.0,0.575
C10661,0,Cash-Advance Reliant,0.7945,1.2509,True,1.0.0,0.45
C10662,0,Cash-Advance Reliant,0.6356,2.1985,True,1.0.0,0.45
C10663,0,Cash-Advance Reliant,0.5746,2.6428,True,1.0.0,0.45
C10665,1,High-Spend Transactor,0.4399,3.0296,True,1.0.0,0.575
C10666,1,High-Spend Transactor,0.3981,3.2288,True,1.0.0,0.575
C10667,0,Cash-Advance Reliant,0.6688,1.9945,True,1.0.0,0.45
C10668,1,High-Spend Transactor,0.3023,4.0736,True,1.0.0,0.575
C10669,2,Revolving Borrower,0.1387,5.4601,False,1.0.0,0.475
C10670,2,Revolving Borrower,0.3111,4.4918,True,1.0.0,0.475
C10671,1,High-Spend Transactor,0.1002,6.1795,False,1.0.0,0.575
C10672,2,Revolving Borrower,0.2189,3.4709,True,1.0.0,0.45
C10673,1,High-Spend Transactor,0.0296,4.375,False,1.0.0,0.55
C10674,2,Revolving Borrower,0.2644,4.1444,True,1.0.0,0.475
C10675,0,Cash-Advance Reliant,0.5454,3.02,True,1.0.0,0.45
C10676,2,Revolving Borrower,0.2963,4.2018,True,1.0.0,0.475
C10677,2,Revolving Borrower,0.6087,2.1823,True,1.0.0,0.475
C10678,2,Revolving Borrower,0.1043,5.2151,False,1.0.0,0.475
C10679,1,High-Spend Transactor,0.4831,3.3257,True,1.0.0,0.575
C10680,0,Cash-Advance Reliant,0.2248,6.8552,True,1.0.0,0.45
C10681,2,Revolving Borrower,0.3244,4.0672,True,1.0.0,0.475
C10682,1,High-Spend Transactor,0.3483,3.8411,True,1.0.0,0.575
C10683,1,High-Spend Transactor,0.4067,3.9703,True,1.0.0,0.575
C10684,2,Revolving Borrower,0.436,4.159,True,1.0.0,0.475
C10685,1,High-Spend Transactor,0.5145,3.4259,True,1.0.0,0.575
C10686,1,High-Spend Transactor,0.2891,2.9506,True,1.0.0,0.575
C10688,1,High-Spend Transactor,0.2678,4.3569,True,1.0.0,0.575
C10689,2,Revolving Borrower,0.2276,3.7809,True,1.0.0,0.475
C10690,0,Cash-Advance Reliant,0.4856,2.1969,True,1.0.0,0.45
C10691,1,High-Spend Transactor,0.1706,3.4976,True,1.0.0,0.575
C10692,1,High-Spend Transactor,0.5351,2.8409,True,1.0.0,0.575
C10693,1,High-Spend Transactor,0.0916,5.291,False,1.0.0,0.575
C10694,1,High-Spend Transactor,0.1482,7.3975,False,1.0.0,0.575
C10695,1,High-Spend Transactor,0.3076,4.019,True,1.0.0,0.575
C10696,2,Revolving Borrower,0.4055,4.5386,True,1.0.0,0.475
C10697,2,Revolving Borrower,0.1816,3.0985,True,1.0.0,0.45
C10698,0,Cash-Advance Reliant,0.7276,1.6522,True,1.0.0,0.45
C10699,1,High-Spend Transactor,0.4139,2.8227,True,1.0.0,0.575
C10700,2,Revolving Borrower,0.116,3.8577,False,1.0.0,0.475
C10701,0,Cash-Advance Reliant,0.6596,2.0484,True,1.0.0,0.45
C10702,1,High-Spend Transactor,0.5163,2.3703,True,1.0.0,0.575
C10703,0,Cash-Advance Reliant,0.6013,2.3979,True,1.0.0,0.45
C10704,2,Revolving Borrower,0.0893,4.5858,False,1.0.0,0.475
C10705,1,High-Spend Transactor,0.1809,4.8413,True,1.0.0,0.575
C10706,0,Cash-Advance Reliant,0.1385,4.0417,False,1.0.0,0.45
C10707,1,High-Spend Transactor,0.2942,4.7062,True,1.0.0,0.575
C10708,2,Revolving Borrower,0.1517,3.9127,True,1.0.0,0.45
C10709,2,Revolving Borrower,0.6812,1.6577,True,1.0.0,0.475
C10710,1,High-Spend Transactor,0.4173,2.9426,True,1.0.0,0.575
C10711,2,Revolving Borrower,0.4917,3.0076,True,1.0.0,0.475
C10712,0,Cash-Advance Reliant,0.6999,1.8204,True,1.0.0,0.45
C10713,1,High-Spend Transactor,0.4768,3.0433,True,1.0.0,0.575
C10714,1,High-Spend Transactor,0.3572,3.2253,True,1.0.0,0.575
C10715,1,High-Spend Transactor,0.2448,2.9374,True,1.0.0,0.575
C10716,2,Revolving Borrower,0.0034,4.8426,False,1.0.0,0.2
C10717,1,High-Spend Transactor,0.2674,4.3546,True,1.0.0,0.575
C10718,1,High-Spend Transactor,0.3491,3.5835,True,1.0.0,0.575
C10719,2,Revolving Borrower,0.2311,4.7103,True,1.0.0,0.475
C10720,1,High-Spend Transactor,0.3939,3.166,True,1.0.0,0.575
C10721,2,Revolving Borrower,0.5265,1.8327,True,1.0.0,0.475
C10722,1,High-Spend Transactor,0.5039,2.0111,True,1.0.0,0.575
C10723,2,Revolving Borrower,0.1084,3.9006,False,1.0.0,0.45
C10724,1,High-Spend Transactor,0.0349,5.5323,False,1.0.0,0.525
C10725,1,High-Spend Transactor,0.3277,3.8991,True,1.0.0,0.575
C10726,1,High-Spend Transactor,0.4755,2.3206,True,1.0.0,0.575
C10727,0,Cash-Advance Reliant,0.7437,1.528,True,1.0.0,0.45
C10728,0,Cash-Advance Reliant,0.6939,1.9652,True,1.0.0,0.45
C10729,0,Cash-Advance Reliant,0.7341,1.6088,True,1.0.0,0.45
C10730,1,High-Spend Transactor,0.1449,4.2869,False,1.0.0,0.575
C10731,1,High-Spend Transactor,0.3035,3.2033,True,1.0.0,0.575
C10732,1,High-Spend Transactor,0.3947,3.0652,True,1.0.0,0.575
C10733,0,Cash-Advance Reliant,0.3037,3.2798,True,1.0.0,0.45
C10734,0,Cash-Advance Reliant,0.7353,1.5661,True,1.0.0,0.45
C10735,2,Revolving Borrower,0.3596,5.0882,True,1.0.0,0.475
C10736,2,Revolving Borrower,0.3279,4.5776,True,1.0.0,0.475
C10737,0,Cash-Advance Reliant,0.5773,2.568,True,1.0.0,0.45
C10738,2,Revolving Borrower,0.0998,3.7327,False,1.0.0,0.475
C10739,1,High-Spend Transactor,0.2575,4.4107,True,1.0.0,0.575
C10740,1,High-Spend Transactor,0.5493,2.5973,True,1.0.0,0.575
C10741,1,High-Spend Transactor,0.2307,4.6387,True,1.0.0,0.575
C10742,2,Revolving Borrower,0.5669,2.5318,True,1.0.0,0.475
C10743,0,Cash-Advance Reliant,0.5221,2.948,True,1.0.0,0.45
C10744,1,High-Spend Transactor,0.2068,4.1221,True,1.0.0,0.575
C10745,2,Revolving Borrower,0.5278,2.0478,True,1.0.0,0.475
C10746,1,High-Spend Transactor,0.2699,4.2424,True,1.0.0,0.575
C10747,2,Revolving Borrower,0.7779,1.0771,True,1.0.0,0.475
C10748,0,Cash-Advance Reliant,0.6585,2.0251,True,1.0.0,0.45
C10749,0,Cash-Advance Reliant,0.4258,2.7899,True,1.0.0,0.45
C10750,2,Revolving Borrower,0.2641,3.8017,True,1.0.0,0.45
C10751,0,Cash-Advance Reliant,0.5236,3.2535,True,1.0.0,0.45
C10752,1,High-Spend Transactor,0.2061,4.1342,True,1.0.0,0.575
C10753,2,Revolving Borrower,0.4915,3.4376,True,1.0.0,0.475
C10754,0,Cash-Advance Reliant,0.7609,1.4212,True,1.0.0,0.45
C10755,1,High-Spend Transactor,0.1046,4.1412,False,1.0.0,0.55
C10756,1,High-Spend Transactor,0.5134,2.6046,True,1.0.0,0.575
C10757,1,High-Spend Transactor,0.4647,2.5944,True,1.0.0,0.575
C10758,0,Cash-Advance Reliant,0.7073,1.7027,True,1.0.0,0.45
C10759,0,Cash-Advance Reliant,0.7353,1.5943,True,1.0.0,0.45
